CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,LAT_DD,LONGTD_DD,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,JRSDCT_GRP_CD,JRSDCT_GRP_LONG_DESC,AGY_ST_NO,ST_FULL_NM,RECRE_RD_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_RECRE_RD_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,RTE_NM,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_LVL_A_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1793856,08860,09/22/18 00:00:00,09,22,2018,7,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,30,17.360000000000000,-122,34,43.250000000000000,45.504822222222000,-122.578680555554667,,,,,00614  ,SE DIVISION ST              ,,05082  ,SE 82ND AVE                 ,,1,,7,4.23999977e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,3,CITY  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,1,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_21402,,0,10/30/19 17:21:05,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,N
1793857,08861,09/22/18 00:00:00,09,22,2018,7,02,2A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,52.610000000000000,-122,38,22.620000000000000,45.497947222221333,-122.639616666666333,,,,,01940  ,SE POWELL BLVD              ,,05026  ,SE 26TH AVE                 ,,1,,1,2.06999993e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,2,CLD ,2,WET ,2,DLIT,001,TRF SIGNAL,1,3,CITY  ,,,,,,,29,F AVOID ,,,,,0,0,0,0,0,0,1,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_14612,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1793858,08977,10/03/18 00:00:00,10,03,2018,4,06,6A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,081,  ,PACIFIC HIGHWAY EAST,2,0,MN,0,R,,008100200S00,45,29,48.050000000000000,-122,39,31.860000000000000,45.496680555555333,-122.658850000000000,,,,,01506  ,SE MCLOUGHLIN BLVD          ,,05007  ,SE 7TH AVE                  ,,1,,4,1.83000004e+00,45,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,4,DAWN,099,UNKNOWN   ,1,5,NO RPT,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,99E  ,OR 99E    ,1,02B,293_14402,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1793859,08978,10/03/18 00:00:00,10,03,2018,4,16,4P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,29,43.780000000000000,-122,34,43.420000000000000,45.495494444444333,-122.578727777777667,,,,,02126  ,SE RHONE ST                 ,,05082  ,SE 82ND AVE                 ,,1,,9,4.88000011e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,04,B,ANGL-OTH  ,1,ANGL    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_17823,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,N
1793862,08864,09/24/18 00:00:00,09,24,2018,2,09,9A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.960000000000000,-122,30,38.550000000000000,45.519155555554667,-122.510708333333000,,,,,02259  ,SE STARK ST                 ,,05148  ,SE 148TH AVE                ,,1,0,0,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,0,UNK ,1,DAY ,001,TRF SIGNAL,1,5,NO RPT,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115919,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1793866,08981,10/03/18 00:00:00,10,03,2018,4,22,10P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,1,001,  ,PACIFIC,1,6,CN,0,R,7,0001TI100S00,45,31,10.330000000000000,-122,39,59.620000000000000,45.519536111110667,-122.666561111111000,,,,,09448  ,SB EXTO MORRSN BR C7        ,,09446  ,SB EX BELMONT ST C2         ,,1,,8,3.02100006e+02,45,8,BRIDGE  ,1,,,0,0,0,2,,0,NONE ,01,8,FIX OBJ   ,9,FIX     ,4,INJ,1,CLR ,1,DRY ,2,DLIT,015,ONE-WAY   ,1,3,CITY  ,046,BR RAIL   ,001,FEL/JUMP  ,,,13,IMP LN C,,,,,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,5    ,I-5       ,1,02B,293_24007,,0,10/30/19 17:21:05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,Y
1793875,08997,10/04/18 00:00:00,10,04,2018,5,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,1,064,  ,EAST PORTLAND FREEWAY,1,0,MN,0,R,,006400100S00,45,29,46.320000000000000,-122,33,55.000000000000000,45.496199999999333,-122.565277777777000,,,,,00745  ,EAST PORTLAND FY            ,,09714  ,NB EX POWELL BVD C1         ,,1,,1,1.90599995e+01,55,3,STRGHT  ,0,,,0,0,0,6,,2,DIVMD,05,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,5,NO RPT,013,FORCED    ,010,SUB OTRN  ,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_5707,,0,10/30/19 17:21:05,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,3,0,0,0,0,0,0,0,N
1793888,08865,09/24/18 00:00:00,09,24,2018,2,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,19,U LOCAL ,0,,,,,,,,,,,45,31,12.320000000000000,-122,39,49.560000000000000,45.520088888888667,-122.663766666666000,,,,,01802  ,SE OAK ST                   ,,05002  ,SE 2ND AVE                  ,,1,0,9,,20,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,03,6,BIKE      ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,3,CITY  ,001,FEL/JUMP  ,,,,,02,NO-YIELD,03,PAS-STOP,30,SPEED   ,0,0,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_138545,,0,10/30/19 17:21:05,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,N
1793917,08871,09/25/18 00:00:00,09,25,2018,3,18,6P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,28,40.370000000000000,-122,33,42.580000000000000,45.477880555554667,-122.561827777777000,,,,,00824  ,SE FOSTER RD                ,,02658  ,SE WOODSTOCK BLVD           ,,1,0,7,,35,1,INTER   ,1,1,CROSS  ,0,0,0,,0,,,06,8,FIX OBJ   ,9,FIX     ,4,INJ,1,CLR ,1,DRY ,1,DAY ,015,ONE-WAY   ,1,3,CITY  ,040,CURB      ,128,CURVE INV ,,,33,RECKLESS,,,,,0,0,0,1,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_171348,,0,10/30/19 17:21:05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,N
1793939,09006,10/04/18 00:00:00,10,04,2018,5,02,2A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,25.060000000000000,-122,37,16.790000000000000,45.490294444444333,-122.621330555554667,,,,,01055  ,SE HOLGATE BLVD             ,,05040  ,SE 40TH AVE                 ,,1,100,3,,,3,STRGHT  ,1,,,0,0,0,2,,0,NONE ,07,2,PRKD MV   ,5,SS-O    ,4,INJ,3,RAIN,2,WET ,3,DARK,099,UNKNOWN   ,1,3,CITY  ,002,INTERFER  ,010,SUB OTRN  ,,,27,INATTENT,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124219,,0,10/30/19 17:21:05,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,Y
1793955,08881,09/30/18 00:00:00,09,30,2018,1,20,8P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,,,,,,,,,,,45,30,6.960000000000000,-122,37,21.390000000000000,45.501933333333000,-122.622608333332667,,,,,02659  ,SE WOODWARD ST              ,,05039  ,SE 39TH AV/CESAR CHAVEZ     ,,1,0,5,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,C,S-STRGHT  ,5,SS-O    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,099,UNKNOWN   ,1,0,NONE  ,,,,,,,13,IMP LN C,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_120644,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1793956,09012,10/04/18 00:00:00,10,04,2018,5,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,25.110000000000000,-122,38,7.130000000000000,45.490308333333333,-122.635313888888333,,,,,01055  ,SE HOLGATE BLVD             ,,05029  ,SE 29TH AVE                 ,,1,0,9,,,1,INTER   ,0,4,4-LEG  ,0,0,0,,0,,,04,B,ANGL-OTH  ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,004,STOP SIGN ,1,0,NONE  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124029,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1793964,09016,10/04/18 00:00:00,10,04,2018,5,07,7A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,1,064,  ,EAST PORTLAND FREEWAY,1,0,MN,0,R,,006400100S00,45,28,56.770000000000000,-122,33,56.820000000000000,45.482436111110667,-122.565783333333000,,,,,00745  ,EAST PORTLAND FY            ,,09713  ,NB EF FOSTER RD C5          ,,1,,9,1.81000004e+01,55,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,02,B,ANGL-OTH  ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,4,DAWN,099,UNKNOWN   ,1,0,NONE  ,,,,,,,27,INATTENT,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_5706,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1794021,08863,09/23/18 00:00:00,09,23,2018,1,01,1A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,19,U LOCAL ,0,,,,,,,,,,,45,29,9.030000000000000,-122,33,13.420000000000000,45.485841666666333,-122.553727777777000,,,,,02112  ,SE RAYMOND ST               ,,05106  ,SE 106TH AVE                ,,1,0,9,,20,1,INTER   ,1,2,2-LEG  ,0,0,0,,0,,,02,8,FIX OBJ   ,9,FIX     ,4,INJ,2,CLD ,1,DRY ,2,DLIT,099,UNKNOWN   ,1,3,CITY  ,040,CURB      ,061,MAILBOX   ,091,BUILDING  ,01,TOO-FAST,,,,,0,0,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02C,58_170531,,0,10/30/19 17:21:05,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,N
1794032,08898,09/30/18 00:00:00,09,30,2018,1,22,10P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,50.420000000000000,-122,37,21.380000000000000,45.497338888888333,-122.622605555554667,,,,,01940  ,SE POWELL BLVD              ,,05039  ,SE 39TH AV/CESAR CHAVEZ     ,,1,,9,2.91000009e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,01,H,O-1 L-TURN,6,TURN    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,001,TRF SIGNAL,1,5,NO RPT,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_19721,,0,10/30/19 17:21:05,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,N
1794040,08930,09/30/18 00:00:00,09,30,2018,1,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,068,  ,CASCADE HWY NORTH,1,0,MN,0,R,,006800100S00,45,29,6.780000000000000,-122,34,44.120000000000000,45.485216666666333,-122.578922222221667,,,,,01574  ,SE MITCHELL ST              ,,05082  ,SE 82ND AVE                 ,,1,,5,5.59999990e+00,35,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,004,INDRCT PED,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213  ,OR 213    ,1,02B,293_19729,,0,10/30/19 17:21:05,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,N
1794049,09072,09/26/18 00:00:00,09,26,2018,4,15,3P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,19,U LOCAL ,0,,,,,,,,,,,45,29,42.680000000000000,-122,30,25.400000000000000,45.495188888888333,-122.507055555555000,,,,,00287  ,SE BUSH ST                  ,,05151  ,SE 151ST AVE                ,,1,0,7,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,A,ANGL-STP  ,6,TURN    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,000,NONE      ,1,3,CITY  ,,,,,,,08,IMP-TURN,,,,,,1,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_123649,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1794083,09029,10/05/18 00:00:00,10,05,2018,6,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,28,45.080000000000000,-122,37,14.120000000000000,45.479188888888667,-122.620588888888667,,,,,02658  ,SE WOODSTOCK BLVD           ,,05041  ,SE 41ST AVE                 ,,1,0,7,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,013,FORCED    ,,,,,01,TOO-FAST,,,,,,,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_127123,,0,10/30/19 17:21:05,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1794086,09031,10/05/18 00:00:00,10,05,2018,6,08,8A ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,17,U MJ-COL,0,,,,,,,,,,,45,29,25.070000000000000,-122,38,22.460000000000000,45.490297222221333,-122.639572222221333,,,,,01055  ,SE HOLGATE BLVD             ,,05026  ,SE 26TH AVE                 ,,1,0,9,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,03,H,O-1 L-TURN,6,TURN    ,4,INJ,3,RAIN,2,WET ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,,,,,,,02,NO-YIELD,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124012,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1794087,09032,10/05/18 00:00:00,10,05,2018,6,13,1P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,51.110000000000000,-122,36,45.380000000000000,45.497530555555333,-122.612605555555000,,,,,01940  ,SE POWELL BLVD              ,,05049  ,SE 49TH AVE                 ,,1,,7,3.39000010e+00,35,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,001,TRF SIGNAL,1,0,NONE  ,,,,,,,01,TOO-FAST,,,,,,,0,0,0,1,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_2430,,0,10/30/19 17:21:05,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1794142,09051,10/05/18 00:00:00,10,05,2018,6,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,14,U PR-ART,1,026,  ,MT. HOOD,1,0,MN,0,R,,002600100S00,45,29,49.030000000000000,-122,32,31.610000000000000,45.496952777777333,-122.542113888888333,,,,,01940  ,SE POWELL BLVD              ,,05118  ,SE 118TH AVE                ,,1,,7,6.98999977e+00,35,1,INTER   ,0,4,4-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,004,STOP SIGN ,1,5,NO RPT,013,FORCED    ,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26   ,US 26     ,1,02B,293_16213,,0,10/30/19 17:21:05,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
1794174,09065,10/05/18 00:00:00,10,05,2018,6,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,1,001,  ,PACIFIC,1,0,MN,0,R,,000100100S00,45,29,34.510000000000000,-122,34,23.890000000000000,45.492919444444333,-122.573302777777667,,,,,00302  ,PACIFIC HY I-5              ,,00000  ,                            ,,,,0,9.99989990e+02,,3,STRGHT  ,0,,,0,0,0,6,,1,RSDMD,00,E,S-1STOP   ,3,REAR    ,4,INJ,3,RAIN,2,WET ,1,DAY ,099,UNKNOWN   ,1,0,NONE  ,,,,,,,01,TOO-FAST,,,,,,,0,0,0,1,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,,,,1,02B,,,1,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1794213,09083,10/06/18 00:00:00,10,06,2018,7,17,5P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,31,8.390000000000000,-122,32,34.540000000000000,45.518997222221667,-122.542927777777333,,,,,02259  ,SE STARK ST                 ,,05117  ,SE 117TH AVE                ,,1,0,7,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,001,TRF SIGNAL,1,5,NO RPT,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_115788,,0,10/30/19 17:21:05,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,N
1794220,09087,10/06/18 00:00:00,10,06,2018,7,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,30,36.780000000000000,-122,30,38.620000000000000,45.510216666666000,-122.510727777777000,,,,,01562  ,SE MILL ST                  ,,05148  ,SE 148TH AVE                ,,1,0,5,,,1,INTER   ,0,1,CROSS  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,0,UNK ,0,UNK ,1,DAY ,001,TRF SIGNAL,1,5,NO RPT,,,,,,,01,TOO-FAST,,,,,,,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_118627,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1794230,09363,09/16/18 00:00:00,09,16,2018,1,14,2P ,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,11,U INTRST,1,064,  ,EAST PORTLAND FREEWAY,2,0,MN,0,R,,006400200S00,45,29,1.350000000000000,-122,33,58.250000000000000,45.483708333333333,-122.566180555555000,,,,,00745  ,EAST PORTLAND FY            ,,09712  ,SB EX FOSTER RD C6          ,,1,,1,1.81800003e+01,55,3,STRGHT  ,0,,,0,0,0,6,,1,RSDMD,07,C,S-STRGHT  ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,1,DAY ,017,MEDIAN BAR,1,0,NONE  ,,,,,,,29,F AVOID ,,,,,,,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,205  ,I-205     ,1,02B,293_5863,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,N
1794240,09080,09/29/18 00:00:00,09,29,2018,7,22,10P,26,Multnomah,245,Portland SE,57,PORTLAND UA    ,16,U MN-ART,0,,,,,,,,,,,45,29,20.760000000000000,-122,36,32.090000000000000,45.489099999999333,-122.608913888888000,,,,,01434  ,SE LONG ST                  ,,05052  ,SE 52ND AVE                 ,,2,0,1,,,1,INTER   ,0,3,3-LEG  ,0,0,0,,0,,,06,E,S-1STOP   ,3,REAR    ,4,INJ,1,CLR ,1,DRY ,2,DLIT,099,UNKNOWN   ,1,5,NO RPT,,,,,,,27,INATTENT,29,F AVOID ,,,,,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,,,,1,02B,58_124604,,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,N
