PaymentPlan,Date,Duration,Occasion,Distance_Miles,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
Subscriber,2019-07-31,00:13:00,Normal Thursday,1.5,45.5090834,-122.6840225,45.5286366,-122.6820195
Subscriber,2019-07-31,00:12:26,Normal Thursday,0.86,45.5449084,-122.6775915,45.5508754,-122.6811156
Subscriber,2019-07-31,00:12:23,Normal Thursday,0.87,45.5449084,-122.6775915,45.5508754,-122.6811156
Casual,2019-07-31,00:21:41,Normal Thursday,2.46,45.51202353,-122.6363119,45.526462,-122.609303
Subscriber,2019-07-31,00:16:01,Normal Thursday,2.17,45.53083126,-122.6815957,45.50910258,-122.6735169
Casual,2019-07-31,00:11:25,Normal Thursday,1.28,45.5172294,-122.6597443,45.51623176,-122.6360679
Casual,2019-07-31,00:10:26,Normal Thursday,1.14,45.5374158,-122.6495209,45.5410345,-122.6687204
Casual,2019-07-31,00:11:17,Normal Thursday,1.58,45.5150822,-122.6750629,45.53080401,-122.6844227
Subscriber,2019-07-31,00:04:42,Normal Thursday,0.32,45.5033655,-122.6447314,45.50356665,-122.6395279
Casual,2019-07-31,00:10:55,Normal Thursday,0.85,45.5231234,-122.6713456,45.5207982,-122.6607354
Subscriber,2019-07-31,00:09:08,Normal Thursday,1.64,45.55335313,-122.6669146,45.53086696,-122.6658887
Casual,2019-07-31,00:13:29,Normal Thursday,1.44,45.52378902,-122.6747386,45.53140997,-122.6574612
Casual,2019-07-31,00:09:37,Normal Thursday,0.86,45.54179953,-122.6614845,45.55076344,-122.6668663
Casual,2019-07-31,00:24:10,Normal Thursday,1.83,45.51645917,-122.6189983,45.511892,-122.611306
Casual,2019-07-31,00:07:39,Normal Thursday,0.83,45.512997,-122.656726,45.50280906,-122.6535398
Casual,2019-07-31,00:08:19,Normal Thursday,0.85,45.54179953,-122.6614845,45.55076344,-122.6668663
Casual,2019-07-31,00:09:39,Normal Thursday,1.14,45.5545883,-122.6657143,45.5590933,-122.648752
Subscriber,2019-07-31,00:21:27,Normal Thursday,2.45,45.512695,-122.6832433,45.53409115,-122.6949424
Casual,2019-07-31,00:12:50,Normal Thursday,0.89,45.56453067,-122.6305372,45.559054,-122.6379
Subscriber,2019-07-31,00:07:13,Normal Thursday,0.27,45.55335313,-122.6669146,45.5555392,-122.6646813
Casual,2019-07-31,00:10:30,Normal Thursday,0.94,45.51592353,-122.6833123,45.5200382,-122.6879003
Casual,2019-07-31,00:11:03,Normal Thursday,0.91,45.56453067,-122.6305372,45.559054,-122.6379
Subscriber,2019-07-31,00:07:38,Normal Thursday,0.79,45.52862062,-122.6905073,45.5236962,-122.6811554
Subscriber,2019-07-31,00:04:04,Normal Thursday,0.3,45.4939838,-122.6483498,45.4981705,-122.6479083
Casual,2019-07-31,00:22:53,Normal Thursday,2.08,45.5409301,-122.6641567,45.52649493,-122.6416328
Casual,2019-07-31,00:22:35,Normal Thursday,2.07,45.5409301,-122.6641567,45.52649493,-122.6416328
Subscriber,2019-07-31,00:20:36,Normal Thursday,1.04,45.5305596,-122.6683984,45.5305596,-122.6683984
Subscriber,2019-07-31,00:13:04,Normal Thursday,1.4,45.52374151,-122.6818129,45.5348837,-122.6947458
Casual,2019-07-31,00:07:44,Normal Thursday,0.62,45.51636144,-122.6460457,45.51623176,-122.6360679
Subscriber,2019-07-31,00:08:18,Normal Thursday,0.89,45.53080401,-122.6844227,45.5326462,-122.6987295
Casual,2019-07-31,00:09:23,Normal Thursday,0.53,45.53083126,-122.6815957,45.52579919,-122.6855063
Casual,2019-07-31,00:06:36,Normal Thursday,0.56,45.5027677,-122.6714408,45.50624163,-122.6633379
Casual,2019-07-31,00:04:28,Normal Thursday,0.6,45.5284672,-122.656532,45.52358836,-122.6619177
Casual,2019-07-31,00:06:57,Normal Thursday,0.72,45.53140997,-122.6574612,45.5364659,-122.6494742
Casual,2019-07-31,00:12:51,Normal Thursday,1.76,45.5207844,-122.6566213,45.5164548,-122.6282071
Casual,2019-07-31,00:09:16,Normal Thursday,1.17,45.5376746,-122.6968843,45.52556242,-122.6892561
Casual,2019-07-31,00:06:49,Normal Thursday,0.53,45.53083126,-122.6815957,45.52579919,-122.6855063
Casual,2019-07-31,00:08:32,Normal Thursday,0.75,45.5266679,-122.6745398,45.5211726,-122.6763654
Casual,2019-07-31,00:08:07,Normal Thursday,1.03,45.53550403,-122.7006608,45.53080401,-122.6844227
Casual,2019-07-31,00:09:00,Normal Thursday,1.06,45.53550403,-122.7006608,45.53080401,-122.6844227
Subscriber,2019-07-31,00:39:56,Normal Thursday,3.53,45.53409115,-122.6949424,45.5120818,-122.6533493
Subscriber,2019-07-31,00:04:44,Normal Thursday,0.37,45.51898132,-122.6812685,45.523048,-122.6774256
Subscriber,2019-07-31,00:40:03,Normal Thursday,2.73,45.5231391,-122.6723799,45.52536699,-122.6725459
Casual,2019-07-31,00:16:20,Normal Thursday,2.22,45.526462,-122.609303,45.51202353,-122.6363119
Casual,2019-07-31,00:21:31,Normal Thursday,3.06,45.51844688,-122.651685,45.53083126,-122.6815957
Casual,2019-07-31,00:09:49,Normal Thursday,1.21,45.52556242,-122.6892561,45.53550403,-122.7006608
Subscriber,2019-07-31,00:09:40,Normal Thursday,0.65,45.5200382,-122.6879003,45.51507401,-122.6870298
Casual,2019-07-31,00:08:43,Normal Thursday,0.7,45.5300616,-122.6844243,45.5299294,-122.6753219
Casual,2019-07-31,00:11:31,Normal Thursday,1.31,45.52536699,-122.6725459,45.53715171,-122.6881027
Casual,2019-07-31,00:08:34,Normal Thursday,0.98,45.5229182,-122.6532439,45.5122152,-122.6536891
Casual,2019-07-31,00:06:24,Normal Thursday,0.87,45.5052513,-122.6567883,45.51633325,-122.6566324
Casual,2019-07-31,00:56:57,Normal Thursday,4.08,45.55905507,-122.6427104,45.5150699,-122.6536726
Casual,2019-07-31,00:06:00,Normal Thursday,0.53,45.51592353,-122.6833123,45.51556831,-122.6738924
Casual,2019-07-31,00:10:58,Normal Thursday,1.09,45.5245495,-122.6734472,45.53232501,-122.6824299
Casual,2019-07-31,00:55:37,Normal Thursday,3.98,45.55905507,-122.6427104,45.5150733,-122.6546869
Casual,2019-07-31,00:24:24,Normal Thursday,2.7,45.5138446,-122.6732983,45.52862062,-122.6905073
Casual,2019-07-31,00:54:49,Normal Thursday,4.07,45.55905507,-122.6427104,45.5150699,-122.6536726
Subscriber,2019-07-31,00:21:17,Normal Thursday,2.68,45.52440674,-122.6497686,45.50910258,-122.6735169
Subscriber,2019-07-31,00:16:05,Normal Thursday,1.33,45.5174734,-122.6783165,45.522793,-122.684012
Casual,2019-07-31,00:54:36,Normal Thursday,3.9,45.55905507,-122.6427104,45.5150699,-122.6536726
Casual,2019-07-31,00:13:20,Normal Thursday,0.68,45.53083126,-122.6815957,45.522793,-122.684012
Subscriber,2019-07-31,00:20:40,Normal Thursday,3.65,45.5555392,-122.6646813,45.5555392,-122.6646813
Subscriber,2019-07-31,00:22:27,Normal Thursday,0.78,45.52500056,-122.6811048,45.53290424,-122.68626
Casual,2019-07-31,00:05:39,Normal Thursday,0.5,45.53290424,-122.68626,45.53715171,-122.6881027
Subscriber,2019-07-31,00:20:52,Normal Thursday,0.76,45.52500056,-122.6811048,45.53290424,-122.68626
Casual,2019-07-31,00:08:27,Normal Thursday,0.51,45.51803882,-122.6755822,45.52175423,-122.6810794
Casual,2019-07-31,00:44:32,Normal Thursday,3.64,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-31,00:04:05,Normal Thursday,0.56,45.496375,-122.6535351,45.4913187,-122.6486511
Casual,2019-07-31,00:01:02,Normal Thursday,0.01,45.51782551,-122.6724963,45.51782551,-122.6724963
Subscriber,2019-07-31,00:34:08,Normal Thursday,2.84,45.511907,-122.6294804,45.5121296,-122.6754687
Casual,2019-07-31,00:01:23,Normal Thursday,0.05,45.50512504,-122.6533681,45.50512504,-122.6533681
Casual,2019-07-31,00:17:20,Normal Thursday,2.31,45.5140862,-122.6019361,45.5048042,-122.633582
Subscriber,2019-07-31,00:03:55,Normal Thursday,0.35,45.53083126,-122.6815957,45.5360712,-122.6852715
Casual,2019-07-31,00:23:44,Normal Thursday,2.99,45.55076344,-122.6668663,45.51556831,-122.6738924
Subscriber,2019-07-31,00:32:17,Normal Thursday,2.79,45.511907,-122.6294804,45.5121296,-122.6754687
Casual,2019-07-31,00:57:13,Normal Thursday,3.67,45.51782551,-122.6724963,45.51782551,-122.6724963
Casual,2019-07-31,00:04:21,Normal Thursday,0.63,45.50512504,-122.6533681,45.5120818,-122.6533493
Casual,2019-07-31,00:15:49,Normal Thursday,1.33,45.51636144,-122.6460457,45.51636144,-122.6460457
Casual,2019-07-31,00:54:54,Normal Thursday,3.58,45.51782551,-122.6724963,45.51782551,-122.6724963
Casual,2019-07-31,00:53:25,Normal Thursday,3.72,45.51782551,-122.6724963,45.51782551,-122.6724963
Casual,2019-07-31,00:44:01,Normal Thursday,1.74,45.52871176,-122.674166,45.51515295,-122.665776
Subscriber,2019-07-31,00:19:55,Normal Thursday,2.19,45.5052938,-122.6151829,45.4960403,-122.6483878
Subscriber,2019-07-31,00:03:41,Normal Thursday,0.51,45.512023,-122.6836064,45.5177466,-122.6793375
Subscriber,2019-07-31,00:07:22,Normal Thursday,0.83,45.5397983,-122.6109434,45.535778,-122.620613
Casual,2019-07-31,00:05:02,Normal Thursday,0.5,45.5122069,-122.6506464,45.51844688,-122.651685
Casual,2019-07-31,00:44:27,Normal Thursday,1.72,45.52871176,-122.674166,45.51515295,-122.665776
Casual,2019-07-31,00:06:42,Normal Thursday,0.78,45.511907,-122.6294804,45.51195,-122.61416
Casual,2019-07-31,00:08:46,Normal Thursday,1.04,45.5273269,-122.677609,45.53561394,-122.6636343
Subscriber,2019-07-31,00:09:03,Normal Thursday,0.81,45.5121994,-122.6486205,45.5229036,-122.6505769
Casual,2019-07-31,00:07:41,Normal Thursday,0.7,45.51556831,-122.6738924,45.51544427,-122.6846749
Casual,2019-07-31,00:08:06,Normal Thursday,0.78,45.5326462,-122.6987295,45.5352785,-122.7109969
Casual,2019-07-31,00:11:59,Normal Thursday,1.13,45.5245495,-122.6734472,45.531407,-122.6885338
Casual,2019-07-31,00:26:24,Normal Thursday,4.19,45.5172057,-122.652644,45.558361,-122.620361
Casual,2019-07-31,00:14:12,Normal Thursday,1.53,45.5048393,-122.6296306,45.51936283,-122.6359928
Casual,2019-07-31,00:12:58,Normal Thursday,1.51,45.5048393,-122.6296306,45.51936283,-122.6359928
Subscriber,2019-07-31,00:02:21,Normal Thursday,0,45.51507401,-122.6870298,45.51507401,-122.6870298
Subscriber,2019-07-31,00:05:41,Normal Thursday,0.64,45.5341466,-122.6947255,45.5300183,-122.6864524
Casual,2019-07-31,00:18:16,Normal Thursday,1.31,45.52536699,-122.6725459,45.52634601,-122.6941484
Casual,2019-07-31,00:36:43,Normal Thursday,2.84,45.5347847,-122.6988093,45.51556831,-122.6738924
Casual,2019-07-31,00:02:07,Normal Thursday,0.23,45.49913657,-122.6716433,45.5027677,-122.6714408
Casual,2019-07-31,00:14:58,Normal Thursday,1.99,45.52500056,-122.6811048,45.53508224,-122.6505639
Casual,2019-07-31,00:36:33,Normal Thursday,2.84,45.5347847,-122.6988093,45.51556831,-122.6738924
Subscriber,2019-07-31,00:39:21,Normal Thursday,2.61,45.50910258,-122.6735169,45.50910258,-122.6735169
Casual,2019-07-31,00:08:31,Normal Thursday,1.06,45.52196048,-122.6896772,45.5282777,-122.6766282
Subscriber,2019-07-31,00:04:17,Normal Thursday,0.31,45.5231391,-122.6723799,45.5252069,-122.6765159
Casual,2019-07-31,00:33:52,Normal Thursday,2.81,45.5340719,-122.6987827,45.51556831,-122.6738924
Casual,2019-07-31,00:31:56,Normal Thursday,2.81,45.5340719,-122.6987827,45.51556831,-122.6738924
Subscriber,2019-07-31,00:11:37,Normal Thursday,1.04,45.52536699,-122.6725459,45.53080401,-122.6844227
Subscriber,2019-07-31,00:06:16,Normal Thursday,0.4,45.5264714,-122.6863235,45.52374151,-122.6818129
Casual,2019-07-31,00:15:33,Normal Thursday,1.28,45.50468892,-122.6345551,45.51186486,-122.6210475
Casual,2019-07-31,00:02:47,Normal Thursday,0.21,45.5164548,-122.6282071,45.51649676,-122.6307517
Subscriber,2019-07-31,00:02:53,Normal Thursday,0.01,45.519372,-122.6607447,45.519372,-122.6607447
Subscriber,2019-07-31,00:04:37,Normal Thursday,0.47,45.51202353,-122.6363119,45.511907,-122.6294804
Subscriber,2019-07-31,00:06:49,Normal Thursday,0.38,45.5229366,-122.6840002,45.52556242,-122.6892561
Casual,2019-07-31,00:05:10,Normal Thursday,0.66,45.53715171,-122.6881027,45.53080401,-122.6844227
Casual,2019-07-31,00:26:00,Normal Thursday,3.61,45.55076344,-122.6668663,45.51633325,-122.6566324
Casual,2019-07-31,00:26:08,Normal Thursday,3.58,45.55076344,-122.6668663,45.51633325,-122.6566324
Casual,2019-07-31,00:14:04,Normal Thursday,0.9,45.5106886,-122.6843287,45.50910258,-122.6735169
Subscriber,2019-07-31,00:05:37,Normal Thursday,0.21,45.5249541,-122.6903238,45.52331306,-122.6932633
Casual,2019-07-31,00:17:23,Normal Thursday,1.96,45.52181825,-122.7044079,45.52181825,-122.7044079
Subscriber,2019-07-31,00:05:51,Normal Thursday,0.44,45.4996327,-122.6542228,45.5007886,-122.6527324
Casual,2019-07-31,00:16:05,Normal Thursday,1.79,45.51928859,-122.6792488,45.5120818,-122.6533493
Casual,2019-07-31,00:09:33,Normal Thursday,0.67,45.52634601,-122.6941484,45.53211645,-122.6986304
Casual,2019-07-31,00:08:47,Normal Thursday,0.85,45.5300414,-122.6854175,45.53211645,-122.6986304
Subscriber,2019-07-31,00:06:21,Normal Thursday,0.8,45.5034095,-122.6729159,45.49429475,-122.6719048
Casual,2019-07-31,00:05:34,Normal Thursday,0.51,45.5313884,-122.689548,45.53211645,-122.6986304
Casual,2019-07-31,00:26:44,Normal Thursday,2.81,45.53715171,-122.6881027,45.52196048,-122.6896772
Subscriber,2019-07-31,00:12:11,Normal Thursday,1.85,45.512023,-122.6836064,45.52976024,-122.6966429
Casual,2019-07-31,00:04:42,Normal Thursday,0.49,45.531477,-122.6844821,45.5370647,-122.6870447
Casual,2019-07-31,00:23:13,Normal Thursday,2.88,45.51649676,-122.6307517,45.5300347,-122.6671558
Subscriber,2019-07-31,00:07:19,Normal Thursday,0.67,45.51515295,-122.665776,45.5172125,-122.6546726
Subscriber,2019-07-31,00:11:38,Normal Thursday,1.14,45.53080401,-122.6844227,45.5252863,-122.6724697
Subscriber,2019-07-31,00:06:27,Normal Thursday,0.53,45.5250269,-122.6862674,45.5263426,-122.6924051
Casual,2019-07-31,00:43:56,Normal Thursday,0.97,45.4964431,-122.6719006,45.4964312,-122.6708804
Subscriber,2019-07-31,00:04:25,Normal Thursday,0.53,45.5251399,-122.6801824,45.51928859,-122.6792488
Casual,2019-07-31,00:19:32,Normal Thursday,2.87,45.49913657,-122.6716433,45.53232501,-122.6824299
Casual,2019-07-31,00:15:51,Normal Thursday,1.59,45.52331306,-122.6932633,45.5353146,-122.7088176
Casual,2019-07-31,00:43:38,Normal Thursday,4.48,45.50624163,-122.6633379,45.50624163,-122.6633379
Casual,2019-07-31,00:41:50,Normal Thursday,4.4,45.50624163,-122.6633379,45.50624163,-122.6633379
Subscriber,2019-07-31,00:20:29,Normal Thursday,0.9,45.5282777,-122.6766282,45.5238366,-122.6734209
Casual,2019-07-31,00:07:40,Normal Thursday,0.9,45.511892,-122.611306,45.511907,-122.6294804
Casual,2019-07-31,00:26:45,Normal Thursday,0.83,45.52374151,-122.6818129,45.53083126,-122.6815957
Subscriber,2019-07-31,00:19:29,Normal Thursday,0.34,45.56274555,-122.6480594,45.559097,-122.6497277
Subscriber,2019-07-31,00:07:38,Normal Thursday,0.49,45.5115407,-122.6648548,45.50624163,-122.6633379
Casual,2019-07-31,00:06:38,Normal Thursday,0.54,45.52297292,-122.6434118,45.51636144,-122.6460457
Casual,2019-07-31,00:17:09,Normal Thursday,1.24,45.52142066,-122.6726291,45.5202589,-122.6744682
Casual,2019-07-31,00:22:11,Normal Thursday,1.83,45.511907,-122.6294804,45.50280906,-122.6535398
Casual,2019-07-31,00:22:13,Normal Thursday,1.84,45.511907,-122.6294804,45.50280906,-122.6535398
Subscriber,2019-07-31,00:06:02,Normal Thursday,0.52,45.5197472,-122.6782504,45.52500056,-122.6811048
Subscriber,2019-07-31,00:08:10,Normal Thursday,0.71,45.50280906,-122.6535398,45.4981732,-122.6540485
Casual,2019-07-31,00:14:43,Normal Thursday,1.41,45.50624163,-122.6633379,45.5027677,-122.6714408
Casual,2019-07-31,00:14:17,Normal Thursday,1.41,45.50624163,-122.6633379,45.5027677,-122.6714408
Subscriber,2019-07-31,00:07:41,Normal Thursday,0.69,45.50280906,-122.6535398,45.4981732,-122.6540485
Casual,2019-07-31,00:30:29,Normal Thursday,2.53,45.52556242,-122.6892561,45.51844688,-122.651685
Subscriber,2019-07-31,00:10:45,Normal Thursday,1.58,45.54179953,-122.6614845,45.5282777,-122.6766282
Casual,2019-07-31,00:08:33,Normal Thursday,0.82,45.53290424,-122.68626,45.5282777,-122.6766282
Subscriber,2019-07-31,00:15:00,Normal Thursday,2.83,45.54998583,-122.6756573,45.519372,-122.6607447
Subscriber,2019-07-31,00:03:50,Normal Thursday,0.34,45.559097,-122.6497277,45.56274555,-122.6480594
Subscriber,2019-07-31,00:14:43,Normal Thursday,0.56,45.5122152,-122.6536891,45.5048638,-122.6547574
Casual,2019-07-31,00:12:34,Normal Thursday,1.18,45.531407,-122.6885338,45.52378902,-122.6747386
Subscriber,2019-07-31,00:08:17,Normal Thursday,0.33,45.5320826,-122.6905888,45.53290424,-122.68626
Casual,2019-07-31,00:03:37,Normal Thursday,0.4,45.51507401,-122.6870298,45.5192204,-122.6848841
Casual,2019-07-31,00:07:33,Normal Thursday,1.14,45.50624163,-122.6633379,45.49429475,-122.6719048
Casual,2019-07-31,00:07:02,Normal Thursday,1.22,45.5177639,-122.6913873,45.5312952,-122.6946193
Casual,2019-07-31,00:21:59,Normal Thursday,1.69,45.51515295,-122.665776,45.52871176,-122.674166
Casual,2019-07-31,00:21:55,Normal Thursday,1.7,45.51515295,-122.665776,45.52871176,-122.674166
Subscriber,2019-07-31,00:41:05,Normal Thursday,0.89,45.523048,-122.6774256,45.5160179,-122.6842822
Casual,2019-07-31,00:24:48,Normal Thursday,1.42,45.51186486,-122.6210475,45.50468892,-122.6345551
Subscriber,2019-07-31,00:09:22,Normal Thursday,0.71,45.5293888,-122.6813526,45.52556242,-122.6892561
Casual,2019-07-31,00:08:19,Normal Thursday,1.04,45.522793,-122.656616,45.5214421,-122.637302
Subscriber,2019-07-31,00:07:09,Normal Thursday,0.11,45.52196048,-122.6896772,45.523074,-122.69128
Casual,2019-07-31,00:04:24,Normal Thursday,0.5,45.51844688,-122.651685,45.519372,-122.6607447
Subscriber,2019-07-31,00:27:09,Normal Thursday,1.11,45.4933538,-122.6297967,45.4933538,-122.6297967
Subscriber,2019-07-31,00:21:41,Normal Thursday,0.69,45.5120818,-122.6533493,45.5072398,-122.6603499
Casual,2019-07-31,00:32:41,Normal Thursday,2.74,45.51633325,-122.6566324,45.534006,-122.655568
Casual,2019-07-31,00:32:37,Normal Thursday,2.85,45.51633325,-122.6566324,45.534006,-122.655568
Subscriber,2019-07-31,00:05:33,Normal Thursday,0.47,45.5120656,-122.6295928,45.51202353,-122.6363119
Casual,2019-07-31,00:18:57,Normal Thursday,0.8,45.493341,-122.635762,45.4933538,-122.6297967
Casual,2019-07-31,00:16:28,Normal Thursday,1.3,45.5410345,-122.6687204,45.5449084,-122.6775915
Subscriber,2019-07-31,00:05:50,Normal Thursday,0.47,45.51202353,-122.6363119,45.511907,-122.6294804
Casual,2019-07-31,00:30:20,Normal Thursday,2.34,45.50624163,-122.6633379,45.50624163,-122.6633379
Casual,2019-07-31,00:30:01,Normal Thursday,1.52,45.50624163,-122.6633379,45.50624163,-122.6633379
Subscriber,2019-07-31,00:12:57,Normal Thursday,0.73,45.5122243,-122.6557203,45.50280906,-122.6535398
Casual,2019-07-31,00:16:29,Normal Thursday,1.61,45.526434,-122.636245,45.5192806,-122.6135108
Subscriber,2019-07-31,00:08:07,Normal Thursday,0.49,45.5093677,-122.6547263,45.50280906,-122.6535398
Casual,2019-07-31,00:14:05,Normal Thursday,1.67,45.55913676,-122.6554307,45.5428466,-122.6666807
Subscriber,2019-07-31,00:33:59,Normal Thursday,1.14,45.51782551,-122.6724963,45.5161266,-122.6733104
Casual,2019-07-31,00:12:34,Normal Thursday,2.19,45.5211726,-122.6763654,45.49429475,-122.6719048
Subscriber,2019-07-31,00:07:03,Normal Thursday,0.74,45.5153522,-122.6846459,45.523048,-122.6774256
Casual,2019-07-31,00:05:02,Normal Thursday,0.57,45.526462,-122.609303,45.5228802,-122.6023315
Casual,2019-07-31,00:30:45,Normal Thursday,3.56,45.50910258,-122.6735169,45.51645917,-122.6189983
Casual,2019-07-31,00:30:27,Normal Thursday,3.56,45.50910258,-122.6735169,45.51645917,-122.6189983
Casual,2019-07-31,00:05:51,Normal Thursday,0.61,45.5120427,-122.6182826,45.5080635,-122.6203287
Subscriber,2019-07-31,00:06:24,Normal Thursday,0.68,45.5230152,-122.6902358,45.522793,-122.684012
Subscriber,2019-07-31,00:15:00,Normal Thursday,2.37,45.527934,-122.650547,45.5554259,-122.6409691
Casual,2019-07-31,00:12:05,Normal Thursday,1.58,45.5048393,-122.6296306,45.51222277,-122.6454261
Subscriber,2019-07-31,00:04:43,Normal Thursday,0.42,45.5300183,-122.6864524,45.5312952,-122.6946193
Subscriber,2019-07-31,00:12:57,Normal Thursday,1.29,45.559054,-122.6379,45.55645437,-122.6603794
Subscriber,2019-07-31,00:17:12,Normal Thursday,2.84,45.51649676,-122.6307517,45.5230283,-122.6784644
Casual,2019-07-31,00:18:10,Normal Thursday,2.74,45.50624163,-122.6633379,45.5211726,-122.6763654
Casual,2019-07-31,00:10:40,Normal Thursday,1.2,45.55458563,-122.6755413,45.5591173,-122.6565779
Casual,2019-07-31,00:47:49,Normal Thursday,1.83,45.5229206,-122.6556491,45.53083126,-122.6815957
Casual,2019-07-31,00:09:50,Normal Thursday,1.2,45.55458563,-122.6755413,45.5591173,-122.6565779
Subscriber,2019-07-31,00:04:10,Normal Thursday,0.41,45.51202353,-122.6363119,45.5120699,-122.6316728
Casual,2019-07-31,00:04:30,Normal Thursday,0.28,45.5093654,-122.6850602,45.51184309,-122.68372
Casual,2019-07-31,00:14:29,Normal Thursday,1.24,45.519372,-122.6607447,45.5195924,-122.674829
Subscriber,2019-07-31,00:03:34,Normal Thursday,0.22,45.52976024,-122.6966429,45.5312952,-122.6946193
Casual,2019-07-31,00:21:17,Normal Thursday,2.59,45.5449084,-122.6775915,45.53508224,-122.6505639
Casual,2019-07-31,00:12:50,Normal Thursday,2.02,45.51649676,-122.6307517,45.4970712,-122.6258925
