NEWID,PRINEARN,FINLWT21,FINCBTAX,BLS_URBN,POPSIZE,EDUC_REF,EDUCA2,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,HISP_REF,HISP2,FAM_TYPE,MARITAL1,REGION,SMSASTAT,HIGH_EDU,EHOUSNGC,TOTEXPCQ,FOODCQ,TRANSCQ,HEALTHCQ,ENTERTCQ,EDUCACQ,TOBACCCQ,STUDFINX,IRAX,CUTENURE,FAM_SIZE,VEHQ,ROOMSQ,INC_HRS1,INC_HRS2,EARNCOMP,NO_EARNR,OCCUCOD1,OCCUCOD2,STATE,DIVISION,TOTXEST,CREDFINX,CREDITB,CREDITX,BUILDING,ST_HOUS,INT_PHON,INT_HOME
03471292,02,31137.375,200000,1,2,15,15,48,56,2,1,1,1,2,2,3,1,3,1,15,3230.667,4890.9167,1044,0,0,112,0,0,NA,NA,1,5,2,10,40,40,2,2,03,10,37,5,38710,NA,NA,NA,01,2,,
03471312,02,24425.477,79984,1,3,13,,56,NA,2,NA,1,NA,2,NA,9,3,3,1,13,1444.333,3695.3334,650,979.3333,195,105,0,130,NA,NA,1,2,1,6,NA,NA,7,1,,,12,5,10017,NA,NA,NA,01,2,,
03491962,01,18685.831,75000,1,1,14,,39,NA,2,NA,1,NA,2,NA,7,5,2,1,14,5055,10332.6333,1300,1870.6667,780,590,0,0,NA,NA,1,3,1,5,40,NA,1,1,03,,17,3,6505,NA,NA,NA,08,2,,
03491972,02,15693.695,101400,1,4,15,14,52,49,2,1,1,1,2,2,3,1,3,1,15,3687.333,7965.1667,1040,202,510,0,0,0,NA,NA,1,4,2,9,12,40,2,2,02,01,48,7,7337,NA,NA,NA,01,2,,
03491982,01,21293.139,32000,1,4,12,,23,NA,1,NA,1,NA,2,NA,8,5,2,1,12,1643,4447.6667,476.6667,240,424.6667,292,0,130,NA,NA,4,1,1,5,50,NA,1,1,12,,31,4,3648,NA,NA,NA,08,2,,
03492002,02,23345.011,84000,1,4,13,16,39,39,2,1,1,1,2,2,3,1,3,2,16,1649.333,5430.7453,1163.3333,640,0,210,0,0,NA,NA,1,4,0,4,NA,60,5,1,,07,28,6,9448,NA,NA,NA,01,2,,
03492032,02,24468.198,72800,1,2,16,12,35,36,2,1,1,1,2,2,2,1,1,1,16,6532.667,9765.9999,823.3333,600,470,0,0,86.6667,NA,NA,1,3,2,6,30,70,2,2,03,12,09,1,7300,NA,NA,NA,01,2,,
03492042,01,17896.736,9000,1,2,15,,54,NA,2,NA,1,NA,2,NA,8,1,4,1,15,2798,9602.1667,1040,3933,856,1540,0,0,NA,NA,1,1,2,6,20,NA,1,1,03,,08,8,-497,NA,NA,NA,01,2,,
03492052,02,26481.333,62717,1,4,14,13,55,59,2,1,1,1,2,2,1,1,4,1,14,3416.667,8268.6333,1733.3333,979,400,150,0,86.6667,NA,NA,2,2,5,5,8,37,2,2,04,12,06,9,8210,NA,NA,NA,01,2,,
03492062,02,16743.9,54300,1,2,15,15,39,38,1,2,1,1,2,2,1,1,3,1,15,1991.667,8790.6667,2253.3333,1443.3333,1218,440,320,0,NA,NA,1,2,3,5,40,40,2,2,12,03,21,6,6587,NA,NA,NA,01,2,,
03492082,01,17476.178,13870,1,4,11,,69,NA,1,NA,1,NA,1,NA,8,3,1,1,11,702,1847.6667,866.6667,231,0,0,0,0,NA,NA,4,1,1,1,NA,NA,8,0,,,42,2,0,NA,NA,NA,08,2,,
03492122,01,23999.533,76460,1,5,12,13,73,62,1,2,1,1,2,2,1,1,NA,2,13,820.333,3777.6001,1300,120,820.9333,90,0,0,NA,NA,2,2,2,6,6,NA,1,1,05,,,NA,3467,NA,NA,NA,01,2,,
03492132,05,19325.113,765590,1,3,15,16,59,52,1,2,1,1,2,2,3,1,1,1,16,2786.333,30380.0848,1820,133.3333,1250,459,0,0,NA,NA,2,5,3,12,NA,60,5,1,,03,25,1,68868,NA,NA,NA,01,2,,
03492152,01,23939.266,20010,1,1,16,14,60,60,1,2,4,4,2,2,1,1,3,1,16,2625,9404.9333,1300,1123.3333,513,892,0,0,NA,NA,2,2,2,4,15,NA,1,1,03,,48,7,71,NA,NA,NA,01,2,,
03492162,01,16405.116,49200,1,2,13,,54,NA,2,NA,1,NA,2,NA,8,2,2,1,13,3425,5184.3333,433.3333,200,839,180,0,0,NA,NA,4,1,1,4,NA,NA,8,0,,,26,3,6620,NA,NA,NA,01,2,,
03492172,01,15012.142,908,1,1,14,,37,NA,2,NA,1,NA,2,NA,8,5,2,1,14,2139,4068.1667,823.3333,470,256.6667,0,0,0,NA,NA,4,1,1,4,40,NA,1,1,10,,17,3,-76,NA,NA,NA,08,2,,
03492182,02,28464.12,53200,1,2,13,,33,NA,2,NA,2,NA,2,NA,9,5,3,1,14,2211,6168.3333,606.6667,523.3333,36,368,0,0,NA,NA,4,2,1,7,37,NA,4,2,10,,51,5,6219,NA,NA,NA,01,2,,
03492192,01,20543.947,15766,1,2,12,,87,NA,2,NA,1,NA,2,NA,8,2,3,1,12,1988.333,3950.9333,476.6667,279,727.6,255,0,0,NA,NA,2,1,1,4,NA,NA,8,0,,,21,6,0,NA,NA,NA,11,2,,
03492202,01,23357.215,90000,1,1,15,,33,NA,1,NA,1,NA,2,NA,8,5,1,1,15,2235,6303.8333,1633.3333,260,0,135,0,0,NA,NA,2,1,1,3,65,NA,1,1,01,,36,2,19326,NA,NA,NA,06,2,,
03492214,01,33648.096,60000,1,1,13,12,34,30,1,2,2,2,2,2,1,1,3,1,13,3590,6440.9999,780,1135,0,0,0,0,NA,0,4,2,1,4,40,40,2,2,11,05,48,7,5802,NA,NA,NA,08,2,,
03492233,01,16817.613,21142,1,5,11,,87,NA,2,NA,1,NA,2,NA,8,2,3,1,11,1763,4112.9333,1005.3333,197,273.6,274,0,0,NA,NA,4,1,1,5,NA,NA,8,0,,,,7,0,NA,NA,NA,01,2,,
03492252,01,16892.473,15400,1,2,12,,80,NA,1,NA,1,NA,2,NA,9,2,2,1,15,1123.667,2474.4334,346.6667,246.6667,593.6,0,0,0,NA,NA,1,2,1,6,8,NA,4,2,10,,39,3,0,NA,NA,NA,01,2,,
03492272,01,25273.334,30404,1,4,16,13,73,72,1,2,1,1,2,2,1,1,3,1,16,2187.667,5857.8667,1560,400,863.2,195,0,0,NA,NA,2,2,0,13,NA,NA,8,0,,,37,5,0,NA,NA,NA,01,2,,
03492302,01,19943.957,2278,1,2,13,,33,NA,2,NA,1,NA,2,NA,7,3,3,1,13,2540,9308.6667,823.3333,1585,598,491,1200,173.3333,NA,NA,4,2,2,7,50,NA,1,1,05,,51,5,-612,NA,NA,NA,01,2,,
03492322,01,18381.253,114110,1,2,13,13,63,65,2,1,1,1,2,2,1,1,4,1,13,4510.667,17459.2667,2745.6667,2634,2227.6,2853,0,0,NA,NA,1,2,1,8,30,60,2,2,01,01,08,8,19274,NA,NA,NA,01,2,,
03492342,02,18888.953,129500,1,2,15,15,47,49,2,1,1,1,2,2,3,1,3,1,15,4778.667,15868.8334,1213.3333,534,500,223,4043,0,NA,NA,1,4,3,10,40,55,3,3,01,03,37,5,12857,NA,NA,NA,01,2,,
03492352,01,21724.976,33000,1,2,12,,28,NA,1,NA,1,NA,2,NA,8,5,3,1,12,2330,5376.5001,1213.3333,663.3333,280,309,0,0,NA,NA,4,1,1,4,40,NA,1,1,06,,21,6,4525,NA,NA,NA,08,2,,
03492362,01,16700.013,60000,1,2,14,,57,NA,2,NA,1,NA,2,NA,8,2,4,1,14,2424.667,5942.1667,476.6667,460,282,372,0,0,NA,NA,1,1,1,5,40,NA,1,1,03,,08,8,8190,NA,NA,NA,02,2,,
03492392,01,54371.073,127000,2,5,13,13,47,49,2,1,1,1,2,2,1,1,2,2,13,3638,7216.6667,953.3333,336,30,234,0,138.6667,NA,NA,1,2,5,5,40,40,2,2,04,06,,NA,18204,NA,NA,NA,01,2,,
03492402,01,16035.552,38000,1,1,15,,55,NA,2,NA,1,NA,2,NA,9,3,3,1,15,3295,9553.3666,3033.3333,1084.3333,238.6667,378,0,0,NA,NA,4,2,2,7,40,NA,4,2,01,,48,7,5026,NA,NA,NA,08,2,,
03492432,01,14811.795,9740,2,4,14,12,49,60,2,1,1,1,2,2,1,1,3,2,14,1157.667,3073.9333,788.6667,717,493.6,0,0,0,NA,NA,1,2,1,5,NA,NA,8,0,,,21,6,0,NA,NA,NA,09,2,,
03492442,01,17792.382,14686,1,5,13,,79,NA,2,NA,1,NA,2,NA,9,2,NA,1,14,1063,4044.4333,996.6667,200,601.6,192,0,0,NA,NA,2,3,4,6,NA,NA,7,2,,,,NA,2762,NA,NA,NA,01,2,,
03492472,02,17881.198,50150,1,3,13,13,61,63,2,1,1,1,2,2,1,1,4,1,13,1535.667,17113.5001,4166.6667,1754,380,3620,0,0,NA,NA,2,2,2,11,NA,60,5,1,,01,49,8,4513,NA,NA,NA,01,2,,
03492492,02,18223.558,30944,1,4,14,14,40,44,2,1,1,1,2,2,3,1,2,1,14,1553.667,4212.5,996.6667,253.3333,418.3333,231.6667,0,0,NA,NA,1,5,2,7,NA,40,5,1,,04,26,3,-9497,NA,NA,NA,01,2,,
03492502,01,2865.641,56011,1,4,13,12,29,27,1,2,1,1,2,2,1,1,4,1,13,8779,13555.1665,1300,1235.6667,0,261,0,0,NA,NA,4,2,4,5,44,44,2,2,15,15,02,9,4562,NA,NA,NA,01,2,,
03492512,01,16760.448,16427,2,5,12,,78,NA,1,NA,1,NA,2,NA,8,2,4,2,12,734.333,3452.2667,537.3333,315,751.6,158,0,0,NA,NA,2,1,4,6,NA,NA,8,0,,,,NA,0,NA,NA,NA,01,2,,
03492532,02,17076.399,98000,1,5,15,16,56,53,1,2,1,1,2,2,1,1,NA,2,16,12117.333,17392.0667,1516.6667,1176.6667,860,636,0,594,NA,NA,1,2,5,6,40,40,2,2,07,02,,NA,28934,NA,NA,NA,01,2,,
03492552,01,22556.222,7018,1,1,16,,68,NA,2,NA,1,NA,2,NA,8,3,3,1,16,5798,4728.6,0,0,603.6,400,0,0,NA,NA,1,1,1,8,NA,NA,8,0,,,12,5,0,NA,NA,NA,07,2,,
03492562,01,23116.672,34000,1,4,13,,48,NA,2,NA,2,NA,2,NA,8,5,2,1,13,1680,3029.6999,303.3333,100,250,240,0,0,NA,NA,4,1,2,3,40,NA,1,1,10,,26,3,4716,NA,NA,NA,07,2,,
03492602,02,29851.12,4800,1,2,11,,31,NA,1,NA,2,NA,2,NA,9,5,2,1,12,1736,32854,1594,28784,0,60,0,260,NA,NA,4,3,2,7,NA,NA,7,1,,,39,3,-6541,NA,NA,NA,01,2,,
03492622,02,14885.406,116000,1,3,11,,23,NA,1,NA,1,NA,1,NA,9,5,1,1,12,3976.667,8694.0999,2210,266,0,196,0,0,NA,NA,1,5,2,6,37,NA,4,3,01,,25,1,9937,NA,NA,NA,01,2,,
03492632,02,19185.123,100000,1,1,16,12,66,67,1,2,1,1,2,2,1,1,3,1,16,6470,18086,1733.3333,1640,3105,1004,0,0,NA,NA,1,2,3,8,40,40,2,2,01,10,48,7,9137,NA,NA,NA,01,2,,
03492642,01,15112.308,31862,1,5,13,,65,NA,2,NA,1,NA,2,NA,8,3,NA,2,13,1500.333,3800.2667,650,390,534.6,178,0,303.3333,NA,NA,2,1,2,4,24,NA,1,1,07,,,NA,893,NA,NA,NA,09,2,,
03492663,01,21973.724,45000,1,2,16,,45,NA,1,NA,1,NA,1,NA,8,4,4,1,16,1038,5029.1667,1126.6667,564,216.6667,0,0,173.3333,NA,NA,4,1,1,4,32,NA,1,1,12,,32,8,4746,NA,NA,NA,08,2,,
03492732,01,20440.514,20072,1,4,12,,79,NA,2,NA,2,NA,2,NA,9,5,3,1,12,763.333,4166.5333,650,1900,487.2,166,0,0,NA,NA,2,2,2,6,NA,NA,8,0,,,12,5,0,NA,NA,NA,01,2,,
03492742,01,13433.853,7564,1,2,11,,66,NA,2,NA,2,NA,2,NA,8,2,2,1,11,944,1826.2667,407.3333,90,263.6,0,0,121.3333,NA,NA,4,1,0,2,NA,NA,8,0,,,26,3,-566,NA,NA,NA,08,2,,
03492752,02,26438.269,270201,1,2,15,15,48,56,1,2,1,1,2,2,1,1,2,1,15,11525,22877.4119,2196.6667,1264,1130,1179,0,0,NA,NA,1,2,5,10,50,60,2,2,06,01,26,3,59269,NA,NA,NA,01,2,,
03492772,01,22460.864,0,1,4,15,,59,NA,1,NA,1,NA,2,NA,8,3,1,1,15,3610,5962.9001,1066,450,326.6667,500,0,0,NA,NA,1,1,3,12,50,NA,1,1,03,,42,2,14169,NA,NA,NA,01,2,,
03492782,01,23667.18,18373,1,3,11,,66,NA,1,NA,1,NA,2,NA,8,3,1,1,11,365.667,2772.2667,1213.3333,113.3333,780.6,136,0,0,NA,NA,2,1,1,2,NA,NA,8,0,,,25,1,0,NA,NA,NA,09,2,,
03492793,01,23614.673,22000,1,1,14,,28,NA,2,NA,2,NA,2,NA,8,5,3,1,14,1636.667,3536.5,876.6667,236.6667,0,336,0,0,NA,NA,4,1,0,3,35,NA,1,1,05,,48,7,1296,NA,NA,NA,08,2,,
03492842,01,22253.67,18462,1,2,16,,73,NA,2,NA,1,NA,2,NA,8,5,2,1,16,1541.667,5131.9333,966.6667,787.3333,821.6,584,0,0,NA,NA,2,1,1,5,NA,NA,8,0,,,55,3,-389,NA,NA,NA,02,2,,
03492862,01,27916.009,141080,1,5,15,14,53,51,1,2,1,1,2,2,1,1,NA,2,15,2662.667,13496.8332,710.3333,2184,326,635.3333,0,0,NA,NA,2,2,8,12,42,2,2,2,01,04,,NA,11445,NA,NA,NA,01,2,,
03492872,01,20496.908,145012,1,3,12,12,46,50,1,2,1,1,2,2,4,1,3,1,12,1212,12730.5333,1577.3333,2136,2260,617,0,0,NA,NA,2,4,5,5,48,40,3,3,12,04,47,6,12864,NA,NA,NA,01,2,,
03492882,01,20904.754,14278,1,1,11,,68,NA,2,NA,1,NA,2,NA,9,5,2,1,11,1306,2098.2667,268.6667,150,343.6,0,0,0,NA,NA,4,2,1,4,NA,NA,8,0,,,18,3,-100,NA,NA,NA,09,2,,
03492902,01,19555.118,108382,1,2,15,13,65,67,2,1,1,1,2,2,1,1,4,1,15,3338,10257.5333,1490,325,2137.2,380,0,0,NA,NA,2,2,3,6,55,50,2,2,02,10,41,9,14736,NA,NA,NA,01,2,,
03492912,02,24894.687,27000,1,2,16,16,38,38,1,2,4,4,2,2,3,1,4,1,16,5040,8787.6667,1126.6667,1447,0,0,0,0,NA,NA,4,4,1,8,40,NA,1,1,03,,06,9,-6828,NA,NA,NA,01,2,,
03492922,02,19869.31,37500,1,4,12,,55,NA,1,NA,1,NA,1,NA,9,3,3,1,13,1467.333,4154.4999,762.6667,975.3333,500,330,0,0,NA,NA,1,2,3,6,40,NA,4,2,10,,48,7,1817,NA,NA,NA,01,2,,
03492932,05,23655.098,10200,1,2,12,,22,NA,2,NA,1,NA,2,NA,9,5,4,1,16,4596,17607.8667,4959.3333,1761,1736,960,0,650,NA,NA,4,5,3,4,18,NA,4,3,02,,53,9,5705,NA,NA,NA,08,2,,
03492942,01,24072.405,52136,1,4,11,13,77,70,1,2,1,1,2,2,1,1,3,1,13,1518,4168.2,773.3333,1071,907.2,100,0,0,NA,NA,1,2,1,7,NA,NA,8,0,,,12,5,0,NA,NA,NA,01,2,,
03492962,01,20327.935,52000,1,1,13,10,32,34,2,1,1,1,1,1,3,1,3,1,13,1186,5361.3333,1683.3333,1097,120,232,0,69.3333,NA,NA,2,3,3,4,40,40,2,2,10,10,48,7,2193,NA,NA,NA,09,2,,
03492972,01,14698.105,44000,1,3,13,,48,NA,1,NA,1,NA,2,NA,8,3,2,1,13,1446,5661.6667,1828.3333,455,364,452,0,0,NA,NA,4,1,1,2,48,NA,1,1,10,,20,4,6097,NA,NA,NA,08,2,,
03493003,01,26380.721,50020,1,2,15,,32,NA,1,NA,1,NA,2,NA,8,5,1,1,15,2684,5753.8333,693.3333,1070,520,268,0,0,NA,NA,1,1,0,5,40,NA,1,1,07,,36,2,7010,NA,NA,NA,02,2,,
03493022,01,24318.489,171120,1,1,13,16,38,37,1,2,1,1,2,1,3,1,3,1,16,7300,24048.3333,2040,2613,3879.3333,3454,0,0,NA,NA,1,4,1,6,48,50,2,2,10,01,12,5,22351,NA,NA,NA,01,2,,
03493042,01,27383.331,73000,1,3,16,16,33,34,1,2,1,1,2,1,2,1,3,1,16,3673,10724.0001,2960,709.3333,336,1500,0,0,NA,NA,1,4,2,7,45,10,2,2,03,03,47,6,3112,NA,NA,NA,01,2,,
03493052,01,28204.272,0,2,5,12,,76,NA,2,NA,1,NA,2,NA,8,2,2,2,12,476.667,2002.2667,476.6667,100,735.6,150,0,0,NA,NA,2,1,1,6,NA,NA,8,0,,,,NA,0,NA,NA,NA,01,2,,
03493062,01,25851.299,189500,1,4,15,15,44,46,1,2,1,1,2,2,3,1,4,1,15,4008.667,12017.8333,1560,2020,1660,522,0,0,NA,NA,1,3,3,6,50,40,2,2,03,10,06,9,39667,NA,NA,NA,01,2,,
03493092,01,11993,0,1,2,11,,52,NA,1,NA,1,NA,2,NA,8,2,2,1,11,8058.667,8104,346.6667,160,0,0,0,86.6667,NA,NA,1,1,2,6,NA,NA,8,0,,,29,4,0,NA,NA,NA,01,2,,
03493132,01,24415.084,72000,1,1,15,,35,NA,1,NA,1,NA,2,NA,9,5,2,1,16,2112,6426,1715,778.6667,406.3333,150,0,0,NA,NA,4,2,1,3,60,NA,4,2,03,,17,3,9682,NA,NA,NA,06,2,,
03493164,01,23986.417,82000,1,2,14,,64,NA,1,NA,1,NA,2,NA,8,4,2,1,14,2960,7120.1667,1083.3333,906.6667,325,783,0,0,NA,NA,4,1,0,4,37,NA,1,1,10,,26,3,17042,NA,NA,NA,08,2,,
03493172,01,18574.992,81000,1,2,12,,57,NA,1,NA,1,NA,2,NA,9,3,1,1,13,2646.667,5743.5001,1776.6667,350,439.6667,70,0,60.6667,NA,NA,2,2,3,6,44,NA,4,2,10,,36,2,15150,NA,NA,NA,01,2,,
03493202,01,26229.196,120000,1,4,13,13,53,56,1,2,1,1,2,2,1,1,3,1,13,3127.333,8304.1666,1256.6667,365,240,210,0,0,NA,NA,1,2,1,7,50,38,2,2,12,10,01,6,16273,NA,NA,NA,01,2,,
03493212,02,16054.592,81400,1,3,15,,22,NA,2,NA,1,NA,2,NA,9,5,2,1,15,1518,4390.1999,835.3333,641,0,394,0,0,NA,NA,4,2,2,7,NA,NA,7,1,,,20,4,11257,NA,NA,NA,01,2,,
03493222,02,7825.441,84000,2,5,12,11,37,39,2,1,1,1,2,2,3,1,1,2,12,3627,13008.9999,2080,2405,0,795,20,606.6667,NA,NA,4,6,4,7,16,80,2,2,04,11,,NA,1595,NA,NA,NA,01,2,,
03493252,01,15165.618,85400,1,2,14,13,32,39,2,1,1,1,2,2,3,1,3,1,14,3426,8669.8333,790,449,2675,46,0,0,NA,NA,4,4,2,6,55,40,2,2,01,01,40,7,8724,NA,NA,NA,01,2,,
03493272,01,19218.931,83450,1,4,14,14,49,47,1,2,1,1,2,2,4,1,2,1,14,4132,10986.7333,1386.6667,854.6667,2854.6667,647,0,0,NA,NA,1,3,3,5,52,25,3,3,01,04,55,3,11601,NA,NA,NA,01,2,,
03493282,02,29849.746,130000,1,2,15,16,35,33,1,2,2,6,2,1,3,1,1,1,16,4295.333,10346.9999,1667.3333,1462.6667,281.3333,530,0,0,NA,NA,1,4,3,7,40,40,2,2,08,03,36,2,21217,NA,NA,NA,01,2,,
03493292,01,17923.328,10200,1,1,10,,87,NA,2,NA,4,NA,2,NA,8,2,3,1,10,1e3,1700,286,0,84,272,0,0,NA,NA,4,1,0,5,NA,NA,8,0,,,51,5,0,NA,NA,NA,02,2,,
03493323,01,23703.676,86000,1,2,15,,25,NA,1,NA,1,NA,2,NA,9,5,2,1,15,3786,7785.8333,1256.6667,265.6667,0,971,0,0,NA,NA,4,2,2,4,40,NA,4,2,03,,55,3,15319,NA,NA,NA,08,2,,
03493364,01,22379.024,48000,1,2,15,,24,NA,1,NA,2,NA,2,NA,8,5,3,1,15,3752,9270,910,412,953.3333,534,0,0,NA,NA,4,1,1,2,40,NA,1,1,10,,12,5,5227,20,NA,2000,08,2,,
03493372,01,21846.017,68120,1,1,13,14,50,50,2,1,2,2,1,2,1,1,3,1,14,2933.667,8206.3333,650,1151.6667,84,334,0,0,NA,NA,1,2,4,10,5,55,2,2,03,08,24,5,7483,NA,NA,NA,01,2,,
03493382,01,16844.13,38040,1,2,11,,37,NA,2,NA,1,NA,2,NA,7,3,3,1,12,2288.667,6621,1256.6667,1793,450.6667,290,0,0,NA,NA,4,4,0,6,55,NA,4,2,01,,12,5,-2944,NA,NA,NA,01,2,,
03493412,02,20569.662,91200,1,2,13,,67,NA,1,NA,1,NA,2,NA,9,3,4,1,13,1973.333,7469.6666,1915,1122.6667,298,933,0,0,NA,NA,2,2,2,7,36,NA,4,2,11,,41,9,14347,NA,NA,NA,01,2,,
03493432,01,14532.455,56978,1,5,13,,67,NA,2,NA,1,NA,2,NA,8,3,NA,2,13,2980.667,19763.6001,892.6667,527.6667,486.6,13240,0,0,NA,NA,4,1,2,4,NA,NA,8,0,,,,NA,6120,NA,NA,NA,03,2,,
03493442,01,18195.795,376100,1,2,15,15,58,56,1,2,1,1,2,2,1,1,2,1,15,2956.333,23760.8239,2125,1217,6171,210,0,0,NA,NA,2,2,2,8,25,35,2,2,03,03,39,3,187671,NA,NA,NA,01,2,,
03493462,02,22234.986,43000,1,1,13,13,56,58,2,1,1,1,2,2,1,1,1,1,13,2457.333,7284.3333,910,829,261,155,0,0,NA,NA,1,2,2,4,NA,40,5,1,,11,42,2,2541,NA,NA,NA,01,2,,
03493522,02,22221.415,131514,1,3,15,16,53,60,2,1,1,1,2,2,4,1,2,1,16,2007.333,13900.5,2253.3333,542,434,278,0,0,NA,NA,2,4,4,8,35,40,3,3,11,03,39,3,17614,NA,NA,NA,01,2,,
03493542,01,21115.9,35000,1,1,12,,20,NA,1,NA,1,NA,2,NA,8,5,3,1,12,4e3,5901.3334,1040,415,0,0,0,0,NA,NA,4,1,1,6,50,NA,1,1,10,,48,7,3246,NA,NA,NA,09,2,,
03493582,02,15664.648,55700,1,4,13,13,79,56,1,2,1,1,2,2,1,1,3,1,13,1906.667,8617.1,1163.3333,654,299.6,300,0,0,NA,NA,2,2,2,7,NA,40,5,1,,01,01,6,3037,NA,NA,NA,01,2,,
03493592,01,22336.12,286000,1,2,15,15,57,58,1,2,2,2,2,2,1,1,3,1,15,2160.333,10535.8453,1363.3333,1342,483.6,486,0,0,NA,NA,1,2,2,10,50,45,2,2,01,01,37,5,110054,NA,NA,NA,01,2,,
03493604,01,10769.65,98000,2,5,14,14,39,43,2,1,1,1,2,2,3,1,1,2,14,2596.667,5358.4001,1170,1030,0,274,0,0,NA,0,1,3,2,6,40,40,2,2,09,08,,NA,9548,NA,NA,NA,01,2,,
03493622,01,54921.25,2500,1,2,13,,18,NA,2,NA,1,NA,2,NA,8,5,1,1,13,0,81.8334,0,50,0,0,0,0,NA,NA,6,1,0,NA,8,NA,1,1,06,,25,1,-220,NA,NA,NA,10,1,,
03493632,02,16801.224,105518,1,3,15,16,47,48,2,1,1,1,2,2,3,1,2,1,16,7285,11197.8667,1901.6667,964,24,256,37,0,NA,NA,1,4,4,10,30,40,2,2,02,01,31,4,9215,NA,NA,NA,01,2,,
03493662,01,19016.117,24000,1,2,12,,62,NA,2,NA,2,NA,2,NA,8,5,2,1,12,932.667,3088.0333,520,859,156,0,0,0,NA,NA,2,1,2,7,30,NA,1,1,01,,39,3,1780,NA,NA,NA,01,2,,
03493672,01,23849.773,57600,1,4,12,,64,NA,2,NA,1,NA,2,NA,8,3,4,1,12,3805,6958.3333,1259.6667,806,120,308,0,0,NA,NA,4,1,1,6,NA,NA,8,0,,,06,9,2155,NA,NA,NA,01,2,,
03493702,01,20448.505,12000,1,1,16,14,46,47,2,1,1,1,2,2,4,1,2,1,16,6026.667,14349.9333,2583.3333,1035,1778.3333,1750,0,0,NA,NA,1,4,2,8,40,40,3,3,02,10,17,3,12777,NA,NA,NA,01,2,,
03493762,01,11619.825,36880,1,4,15,,66,NA,2,NA,1,NA,1,NA,9,3,3,1,15,1849,4406.4999,745.3333,684,300,152,0,0,NA,NA,2,3,2,3,40,NA,1,1,02,,48,7,-2388,NA,NA,NA,01,2,,
03493822,01,15655.916,12200,1,2,16,,65,NA,1,NA,2,NA,2,NA,8,2,3,1,16,591.667,3301.5,1646.6667,873.6667,0,0,0,0,NA,NA,2,1,0,8,20,NA,1,1,12,,51,5,-77,NA,NA,NA,01,2,,
03493842,02,19918.951,150000,1,4,16,16,51,50,2,1,1,1,2,2,3,1,3,1,16,6996.667,13511.1453,2228,1600,1074,400,0,0,NA,NA,1,4,2,9,10,60,2,2,03,03,12,5,55957,NA,NA,NA,01,2,,
03493852,01,21296.709,31592,1,2,15,12,79,81,2,1,1,1,2,2,1,1,3,1,15,738.333,3534.5333,650,519,705.2,120,0,0,NA,NA,2,2,3,7,10,NA,1,1,01,,45,5,0,NA,NA,NA,01,2,,
03493862,01,29897.878,63796,1,1,12,,33,NA,2,NA,2,NA,2,NA,9,5,3,1,14,2146,4725.5666,866.6667,0,0,258,0,364,NA,NA,4,2,0,4,NA,NA,7,1,,,13,5,11643,NA,NA,NA,08,2,,
03493902,01,19539.589,12144,1,1,10,,61,NA,1,NA,4,NA,2,NA,8,5,1,1,10,2005,2705,346.6667,0,0,160,0,173.3333,NA,NA,4,1,0,1,NA,NA,8,0,,,36,2,0,NA,NA,NA,08,2,,
03493912,01,20755.406,16582,1,3,12,,70,NA,1,NA,1,NA,2,NA,8,2,3,1,12,521,2057.6,190.6667,701,285.6,0,0,173.3333,NA,NA,2,1,2,5,NA,NA,8,0,,,37,5,0,NA,NA,NA,01,2,,
03493922,02,25870.141,106574,1,2,15,14,63,62,1,1,1,1,2,2,1,1,2,1,15,4443,8203.2333,1213.3333,726.6667,243.6,426,0,0,NA,NA,1,2,2,7,NA,60,5,1,,05,39,3,13561,NA,NA,NA,01,2,,
03493942,02,17365.087,0,1,2,14,13,58,58,2,1,1,6,2,2,1,1,1,1,14,2667.667,4963.3333,798.6667,410,20,216,0,0,NA,NA,2,2,3,9,NA,NA,8,0,,,09,1,0,NA,NA,NA,01,2,,
03493982,01,21509.34,10954,1,3,12,,56,NA,2,NA,1,NA,2,NA,8,3,3,1,12,388.667,1423,494,295,210,0,0,0,NA,NA,2,1,1,5,NA,NA,8,0,,,45,5,0,NA,NA,NA,09,2,,
03494002,01,22757.418,10304,1,1,13,,51,NA,2,NA,1,NA,2,NA,8,3,2,1,13,2254,3102,390,200,0,0,0,156,NA,NA,2,1,1,4,20,NA,1,1,06,,17,3,-327,NA,NA,NA,09,2,,
03494032,01,24223.591,115000,1,2,15,,45,NA,1,NA,1,NA,2,NA,9,3,3,1,15,3313,12862.4001,3212.6667,1545,2374,120,0,0,NA,NA,1,4,3,7,40,NA,4,3,01,,40,7,15957,NA,NA,NA,01,2,,
03494042,02,30081.519,41600,1,5,12,11,29,30,2,1,1,1,1,1,3,1,NA,2,12,2179,3406.8335,346.6667,229,0,0,0,0,NA,NA,4,7,1,7,30,40,2,2,04,05,,NA,-7415,NA,NA,NA,01,2,,
03494102,01,22539.527,18622,1,1,10,,74,NA,2,NA,2,NA,2,NA,9,2,3,1,11,1945,2914.9333,823.3333,120,243.6,224,0,0,NA,NA,1,3,1,8,NA,NA,8,0,,,12,5,0,NA,NA,NA,01,2,,
